id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
309,Fatalis Skin,CHEST,Male/Female,Gunner,6,10,8,32,62,2,4,4,3,-2,0,Capacity,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis CrmsnHrn,2,Fatalis CrmsnShl,3,Fatalis CrmsnScl,2,Rathalos Ruby,1,,,,
310,White Fatalis Hide,CHEST,Male/Female,Blademaster,6,10,8,71,115,0,2,2,2,-5,0,Artisan,2,Fencing,2,Protection,-3,Sharpness,-2,,,44444,Wht Fatalis Horn,2,Wht Fatalis Shl,3,Wht Fatalis Scl,2,Fire Drgn Jwl,1,,,,
311,White Fatalis Skin,CHEST,Male/Female,Gunner,6,10,8,35,63,2,4,4,3,-2,0,Capacity,2,ShortCharg,2,Protection,-3,Stamina,-2,,,44444,Wht Fatalis Horn,2,Wht Fatalis Shl,3,Wht Fatalis Scl,2,Fire Drgn Jwl,1,,,,
312,Kut-Ku Mail X,CHEST,Male/Female,Blademaster,7,10,9,78,110,2,-2,0,-2,-1,2,Attack,2,Defense,-2,Rec Speed,1,PsychicVis,2,,,12800,Thick Kut-Ku Scl,2,Hvy Kut-Ku Shell,3,Str Kut-Ku Wing,1,Eltalite Ore,3,,,,
313,Kut-Ku Vest X,CHEST,Male/Female,Gunner,7,10,9,38,60,5,1,3,-1,0,2,Attack,2,Defense,-2,Rec Speed,1,PsychicVis,2,,,12800,Thick Kut-Ku Scl,2,Hvy Kut-Ku Shell,3,Str Kut-Ku Wing,1,Eltalite Ore,3,,,,
314,Conga Mail X,CHEST,Male/Female,Blademaster,7,10,9,80,110,-3,2,2,-1,0,1,Gluttony,2,Spc Attack,3,Attack,2,Hunger,-2,,,13300,HrdCongalalaPlt+,3,Conga Pelt+,4,Stout Bone,6,Emperor Cricket,3,,,,
315,Conga Vest X,CHEST,Male/Female,Gunner,7,10,9,40,60,-1,4,4,0,1,1,Gluttony,2,PierceS Up,3,PowerCAdd,2,Hunger,-2,,,13300,HrdCongalalaPlt+,3,Conga Pelt+,4,Stout Bone,6,Emperor Cricket,3,,,,
316,Gypceros Mail X,CHEST,Male/Female,Blademaster,7,10,9,80,110,-4,1,4,1,0,1,Poison,2,Carving,4,Recovery,-3,,,,,13300,SpecRubberyHide+,5,Monster Broth,3,Purecrystal,1,RobustWyvernBone,6,,,,
317,Gypceros Vest X,CHEST,Male/Female,Gunner,7,10,9,40,60,-1,4,6,3,0,1,PoisonCAdd,2,Carving,4,Recovery,-3,,,,,13300,SpecRubberyHide+,5,Monster Broth,3,Purecrystal,1,RobustWyvernBone,6,,,,
318,Khezu Mail X,CHEST,Male/Female,Blademaster,7,10,9,82,110,-3,3,4,1,0,1,Paralysis,3,Rec Speed,2,Recovery,2,Faint,-2,,,13800,KhezuHide-Cream,3,KhezuSpecialCut,1,Monster Broth,6,Lifepowder,3,,,,
319,Khezu Vest X,CHEST,Male/Female,Gunner,7,10,9,40,60,-1,5,6,2,0,1,Paralysis,3,Rec Speed,2,Recovery,2,Faint,-2,,,13800,KhezuHide-Cream,3,KhezuSpecialCut,1,Monster Broth,6,Lifepowder,3,,,,
320,Hermitaur Mail X,CHEST,Male/Female,Blademaster,7,10,9,82,110,-3,3,-4,0,1,2,Guard Up,3,Defense,2,All Resist,-2,,,,,13800,HvyHermitaurShl,4,Hermitaur Carpce,4,Emperor Cricket,3,Stout Bone,4,,,,
321,Hermitaur Vest X,CHEST,Male/Female,Gunner,7,10,9,40,60,-1,5,-2,1,2,2,Guard Up,3,Defense,2,All Resist,-2,,,,,13800,HvyHermitaurShl,4,Hermitaur Carpce,4,Emperor Cricket,3,Stout Bone,4,,,,
322,Hypno Mail X,CHEST,Male/Female,Blademaster,7,10,9,82,110,-2,2,0,1,1,1,Sleep,2,Constitutn,5,Paralysis,-2,,,,,13800,OrangeHypnoPelt+,3,Hypno Claw+,4,RainbowTailFeath,4,Eltalite Ore,5,,,,
323,Hypno Vest X,CHEST,Male/Female,Gunner,7,10,9,40,60,0,4,2,3,2,1,Sleep,2,Constitutn,5,Paralysis,-2,,,,,13800,OrangeHypnoPelt+,3,Hypno Claw+,4,RainbowTailFeath,4,Eltalite Ore,5,,,,
324,Basarios Mail X,CHEST,Male/Female,Blademaster,8,10,9,84,110,0,2,2,1,-2,1,Defense,3,Protection,2,Attack,-2,Gunnery,2,,,13800,HvyBasariosShell,5,Firecell Stone,8,DeadlyPoisonSac,3,Eltalite Ore,4,,,,
325,Basarios Vest X,CHEST,Male/Female,Gunner,8,10,9,42,60,2,4,4,2,0,1,Defense,3,Protection,2,Attack,-2,Gunnery,2,,,13800,HvyBasariosShell,5,Firecell Stone,8,DeadlyPoisonSac,3,Eltalite Ore,4,,,,
326,Plesioth Mail X,CHEST,Male/Female,Blademaster,7,10,9,84,110,-4,4,-4,2,0,1,Stamina,2,Tranquilzr,5,Constitutn,-2,,,,,14250,SpecPlesiothFin+,3,ThckPlesiothScl,2,Plesioth Fin+,2,Eltalite Ore,4,,,,
327,Plesioth Vest X,CHEST,Male/Female,Gunner,7,10,9,42,60,-2,6,-2,3,1,1,Stamina,2,Tranquilzr,5,Constitutn,-2,,,,,14250,SpecPlesiothFin+,3,ThckPlesiothScl,2,Plesioth Fin+,2,Eltalite Ore,4,,,,
328,Monoblos Mail X,CHEST,Male/Female,Blademaster,7,8,9,88,110,2,-1,-2,-1,-1,1,Potential,4,PsychicVis,2,Protection,-2,Expert,1,,,14750,Mellanje Ore,3,Top-GrdRedHorn,1,MonoblosThoracic,4,Monoblos Heart,2,,,,
329,Monoblos Vest X,CHEST,Male/Female,Gunner,7,8,9,44,60,4,2,0,0,0,1,Potential,4,PsychicVis,2,Protection,-2,Expert,1,,,14750,Mellanje Ore,3,Top-GrdRedHorn,1,MonoblosThoracic,4,Monoblos Heart,2,,,,
330,Garuga Mail X,CHEST,Male/Female,Blademaster,8,10,9,88,110,2,0,2,0,0,2,HearProtct,2,Spc Attack,2,Rec Speed,-3,,,,,14750,ThickGarugaScale,4,Hvy Garuga Shell,4,Str Garuga Wing,3,RobustWyvernBone,6,,,,
331,Garuga Vest X,CHEST,Male/Female,Gunner,8,10,9,44,60,3,2,3,1,0,2,HearProtct,2,Spc Attack,2,Rec Speed,-3,,,,,14750,ThickGarugaScale,4,Hvy Garuga Shell,4,Str Garuga Wing,3,RobustWyvernBone,6,,,,
332,Blango Mail X,CHEST,Male/Female,Blademaster,8,10,9,88,110,-4,2,0,3,1,2,ElementAtk,2,Heat Res,-3,Quake Res,2,,,,,14750,HrdBlangongaPlt+,3,Kirin Mane,2,Giaprey Hide+,4,Massive Bone,3,,,,
333,Blango Vest X,CHEST,Male/Female,Gunner,8,10,9,44,60,-3,4,1,5,2,2,ElementAtk,2,Heat Res,-3,Shot Mix,2,,,,,14750,HrdBlangongaPlt+,3,Kirin Mane,2,Giaprey Hide+,4,Massive Bone,3,,,,
334,Ceanataur Mail X,CHEST,Male/Female,Blademaster,8,10,9,89,111,1,2,-1,-1,0,2,Fencing,2,Sword Draw,1,Health,-4,,,,,15100,HvyCeanataurShl,3,Ceanataur Claw+,4,Eltalite Ore,4,Rare Scarab,4,,,,
335,Ceanataur Vest X,CHEST,Male/Female,Gunner,8,10,9,44,60,2,4,0,0,2,2,Capacity,2,PierceSAdd,2,Health,-3,,,,,15100,HvyCeanataurShl,3,Ceanataur Claw+,4,Eltalite Ore,4,Rare Scarab,4,,,,
336,Rathian Mail X,CHEST,Male/Female,Blademaster,8,10,9,90,112,2,0,-2,0,-4,2,Health,3,Recovery,2,SwdShrpner,-2,,,,,15600,ThckRathianScl,3,HvnlyRathianScl,1,Rathian Spike+,2,Purecrystal,1,,,,
337,Rathian Vest X,CHEST,Male/Female,Gunner,8,10,9,44,62,4,2,0,2,-2,2,Health,3,Recovery,2,Precision,-2,,,,,15600,ThckRathianScl,3,HvnlyRathianScl,1,Rathian Spike+,2,Purecrystal,1,,,,
338,Narga Mail X,CHEST,Male/Female,Blademaster,8,10,9,90,112,-4,3,-3,2,0,2,Evade Dist,1,Evade,4,Attack,-2,,,,,15600,BlackNargaPelt+,3,ThickNargaScale,2,HvyNargacugaFang,4,Mellanje Ore,4,,,,
339,Narga Vest X,CHEST,Male/Female,Gunner,8,10,9,44,62,-2,4,-1,3,1,2,Evade Dist,1,Evade,4,Attack,-2,,,,,15600,BlackNargaPelt+,3,ThickNargaScale,2,HvyNargacugaFang,4,Mellanje Ore,4,,,,
340,Lava Mail X,CHEST,Male/Female,Blademaster,8,10,9,92,112,4,-3,0,0,1,3,Terrain,1,Guts,2,MixSucRate,-2,,,,,16100,HvyLavasiothShl,5,SpecLavasioFin+,3,Blazing Fire Sac,2,Mellanje Ore,4,,,,
341,Lava Vest X,CHEST,Male/Female,Gunner,8,10,9,46,62,5,-1,2,2,2,3,Terrain,1,Guts,2,MixSucRate,-2,,,,,16100,HvyLavasiothShl,5,SpecLavasioFin+,3,Blazing Fire Sac,2,Mellanje Ore,4,,,,
342,Tigrex Mail X,CHEST,Male/Female,Blademaster,9,10,9,92,112,3,2,-2,3,-1,2,Cooking,1,HearProtct,2,Protection,-2,Perceive,2,,,16100,Hvy Tigrex Shell,2,Hvy Tigrex Fang,2,Hard Tigrex Claw,3,Hvy Monster Bone,2,,,,
343,Tigrex Vest X,CHEST,Male/Female,Gunner,9,10,9,46,62,4,3,-1,4,0,2,Cooking,1,HearProtct,2,Protection,-2,Perceive,2,,,16100,Hvy Tigrex Shell,2,Hvy Tigrex Fang,2,Hard Tigrex Claw,3,Hvy Monster Bone,2,,,,
344,Rathalos Mail X,CHEST,Male/Female,Blademaster,8,10,9,92,112,2,-1,2,-3,-4,3,Attack,1,Sword Draw,1,ShortCharg,-3,,,,,16100,Hrd Rathalos Scl,3,HvyRathalosShl,3,Hvy Monster Bone,2,Purecrystal,1,,,,
345,Rathalos Vest X,CHEST,Male/Female,Gunner,8,10,9,46,62,4,0,5,-1,-2,3,Attack,1,NormalS Up,1,ShortCharg,-3,,,,,16100,Hrd Rathalos Scl,3,HvyRathalosShl,3,Hvy Monster Bone,2,Purecrystal,1,,,,
346,Diablo Mail X,CHEST,Male/Female,Blademaster,9,10,9,92,112,3,-1,1,-2,0,1,WindPress,5,Attack,2,Map,-2,,,,,16100,HvyDiablosSpine,1,StoutWarpedHorn,2,Diablos Carapace,4,Hrd Monster Bone,6,,,,
347,Diablo Vest X,CHEST,Male/Female,Gunner,9,10,9,46,62,5,2,4,-1,0,1,WindPress,5,Attack,2,Map,-2,,,,,16100,HvyDiablosSpine,1,StoutWarpedHorn,2,Diablos Carapace,4,Hrd Monster Bone,6,,,,
348,Gravios Mail X,CHEST,Male/Female,Blademaster,9,10,9,92,112,2,-2,2,0,-2,1,Health,3,Guard,1,Guard Up,3,Constitutn,-2,,,16100,HvyGraviosShell,5,Gravios Carapace,6,Hvy Monster Bone,4,Coma Sac,4,,,,
349,Gravios Vest X,CHEST,Male/Female,Gunner,9,10,9,46,62,4,1,3,1,0,1,Health,3,Recoil,1,Guard Up,3,Constitutn,-2,,,16100,HvyGraviosShell,5,Gravios Carapace,6,Hvy Monster Bone,4,Coma Sac,4,,,,
350,Kut-Ku Mail Z,CHEST,Male/Female,Blademaster,7,10,9,80,110,2,-2,0,-2,-1,2,Expert,2,Health,-2,WindPress,2,Recovery,1,,,12800,ThkBlueKut-KuScl,2,HvyBlueKut-KuShl,3,ThkBullfangoPelt,1,Eltalite Ore,3,,,,
351,Kut-Ku Vest Z,CHEST,Male/Female,Gunner,7,10,9,40,60,5,1,3,-1,0,2,Expert,2,Health,-2,Reload,2,Recovery,1,,,12800,ThkBlueKut-KuScl,2,HvyBlueKut-KuShl,3,ThkBullfangoPelt,1,Eltalite Ore,3,,,,
352,Conga Mail Z,CHEST,Male/Female,Blademaster,7,10,9,82,110,2,1,1,-3,0,2,Cooking,1,Expert,4,Sharpness,-2,,,,,13300,E.CongalalaPelt+,3,Conga Pelt+,4,Massive Bone,2,Piercing Claw,6,,,,
353,Conga Vest Z,CHEST,Male/Female,Gunner,7,10,9,42,60,4,3,3,-1,0,2,Cooking,1,PelletS Up,4,ShortCharg,-2,,,,,13300,E.CongalalaPelt+,3,Conga Pelt+,4,Massive Bone,2,Piercing Claw,6,,,,
354,Gypceros Mail Z,CHEST,Male/Female,Blademaster,7,10,9,82,110,-4,1,4,1,0,2,Faint,3,Stamina,2,Hunger,-2,,,,,13300,HrdPuGypcerosWng,4,Purecrystal,1,Antiseptic Stone,10,Emperor Cricket,2,,,,
355,Gypceros Vest Z,CHEST,Male/Female,Gunner,7,10,9,42,60,-1,4,6,3,0,2,Faint,3,Stamina,2,Hunger,-2,,,,,13300,HrdPuGypcerosWng,4,Purecrystal,1,Antiseptic Stone,10,Emperor Cricket,2,,,,
356,Khezu Mail Z,CHEST,Male/Female,Blademaster,7,10,9,84,110,3,-3,4,0,0,2,HearProtct,2,Wide Area,3,Protection,-2,,,,,13800,StrAlluringWing,3,Pale Khezu Steak,1,Hrd Monster Bone,4,Thunderbug Jelly,3,,,,
357,Khezu Vest Z,CHEST,Male/Female,Gunner,7,10,9,42,60,5,-1,6,1,0,2,HearProtct,2,Wide Area,3,Protection,-2,,,,,13800,StrAlluringWing,3,Pale Khezu Steak,1,Hrd Monster Bone,4,Thunderbug Jelly,3,,,,
358,Hermitaur Mail Z,CHEST,Male/Female,Blademaster,7,10,9,84,110,0,3,-2,-4,1,2,Guts,2,Guard,2,Stamina,-2,Attack,1,,,13800,PlumD.HermitrShl,3,Giant Blk Pearl,1,Massive Bone,1,Hercudrome,6,,,,
359,Hermitaur Vest Z,CHEST,Male/Female,Gunner,7,10,9,42,60,1,6,-1,-2,2,2,Guts,2,Recoil,2,Reload,-2,ClustS Add,1,,,13800,PlumD.HermitrShl,3,Giant Blk Pearl,1,Massive Bone,1,Hercudrome,6,,,,
360,Plesioth Mail Z,CHEST,Male/Female,Blademaster,7,10,9,86,110,-4,4,-4,2,0,2,Stamina,2,Hunger,3,Constitutn,-2,,,,,14250,SpecGrnPlesioFn+,3,ThckGrnPlesioScl,2,Grn Plsioth Fin+,2,Emperor Cricket,3,,,,
361,Plesioth Vest Z,CHEST,Male/Female,Gunner,7,10,9,44,60,-2,6,-2,3,1,2,Stamina,2,Hunger,3,Constitutn,-2,,,,,14250,SpecGrnPlesioFn+,3,ThckGrnPlesioScl,2,Grn Plsioth Fin+,2,Emperor Cricket,3,,,,
362,Blango Mail Z,CHEST,Male/Female,Blademaster,8,10,9,90,110,3,0,2,-3,1,2,Sharpness,2,Attack,2,Cold Res,-2,Faint,1,,,14750,C.BlangongaPelt+,3,Lthr Pelagus Plt,2,Wht Monoblos Cpc,3,Massive Bone,3,,,,
363,Blango Vest Z,CHEST,Male/Female,Gunner,8,10,9,46,60,5,1,4,-2,2,2,NormalS Up,2,AutoReload,2,Cold Res,-2,Faint,1,,,14750,C.BlangongaPelt+,3,Lthr Pelagus Plt,2,Wht Monoblos Cpc,3,Massive Bone,3,,,,
364,Ceanataur Mail Z,CHEST,Male/Female,Blademaster,8,10,9,91,111,2,1,-1,0,0,2,Artisan,2,Sharpness,1,Defense,-4,,,,,15100,TerraCeanatrShl,3,TerraCeanatrClaw,1,Hvy Monster Bone,3,PhantomButterfly,2,,,,
365,Ceanataur Vest Z,CHEST,Male/Female,Gunner,8,10,9,46,60,4,2,0,1,2,2,PierceS Up,2,Reload,2,Defense,-3,,,,,15100,TerraCeanatrShl,3,TerraCeanatrClaw,1,Hvy Monster Bone,3,PhantomButterfly,2,,,,
366,Diablo Mail Z,CHEST,Male/Female,Blademaster,9,10,9,94,112,3,-1,1,-2,0,2,Sharpness,1,Expert,2,HearProtct,2,Protection,-2,,,16100,HvyBlkBlosSpine,1,StoutBlkTwstdHrn,2,Black Blos Cpc,4,PhantomButterfly,4,,,,
367,Diablo Vest Z,CHEST,Male/Female,Gunner,9,10,9,48,62,5,2,4,-1,0,2,Reload,1,Expert,2,HearProtct,2,Protection,-2,,,16100,HvyBlkBlosSpine,1,StoutBlkTwstdHrn,2,Black Blos Cpc,4,PhantomButterfly,4,,,,
368,Gravios Mail Z,CHEST,Male/Female,Blademaster,9,10,9,94,112,2,-2,2,1,0,3,Defense,2,ElementAtk,1,Stamina,-2,,,,,16100,HvyBlkGraviosShl,5,Blk Gravios Cpc,6,Hvy Monster Bone,4,HvnlyBlkGraviShl,1,,,,
369,Gravios Vest Z,CHEST,Male/Female,Gunner,9,10,9,48,62,4,1,3,2,0,3,Defense,2,ElementAtk,1,Stamina,-2,,,,,16100,HvyBlkGraviosShl,5,Blk Gravios Cpc,6,Hvy Monster Bone,4,HvnlyBlkGraviShl,1,,,,
370,Chakra Necklace,CHEST,Male/Female,Blademaster/Gunner,7,10,10,30,54,0,0,0,0,0,3,,,,,,,,,,,11000,Purecrystal,1,Hypno Bezoar+,1,Emperor Cricket,3,,,,,,
371,(dummy) Famitsu T-Shirt X,CHEST,Male/Female,Blademaster/Gunner,9,10,10,40,60,4,4,4,4,4,0,Carving,6,Sneak,-5,,,,,,,5600,(dummy) FamitsuCustomTkt,5,Commendation S,1,BlackBeltCoinG,6,Expert Coin G,3,,,,
372,HuntingSoulT-ShirtX,CHEST,Male/Female,Blademaster/Gunner,7,10,10,40,60,4,4,4,4,4,0,SpeedSetup,10,,,,,,,,,5600,SpecPuppetTicket,5,Hunter Soul Tkt,5,Pokke Ticket,2,BlackBeltCoinG,4,,,,
373,Hunter T-Shirt X,CHEST,Male/Female,Blademaster/Gunner,7,10,10,40,60,4,4,4,4,4,0,Perceive,10,,,,,,,,,5600,SpecPuppetTicket,5,Hunter's Ticket,5,Pokke Ticket,2,Expert Coin G,4,,,,
374,Golden Haori Shin,CHEST,Male/Female,Blademaster,9,10,10,81,111,3,2,2,-2,3,2,Artisan,1,ShortCharg,2,Sneak,-2,Dragon Res,2,,,23700,Hard Rajang Claw,2,GoldRajangPelt+,2,Blk Rajang Pelt+,2,ThckGldRathnScl,2,,,,
375,PupptMastrCostShin,CHEST,Male/Female,Gunner,9,10,10,40,62,4,3,3,-1,4,2,NormalS Up,1,ShortCharg,2,Sneak,2,Dragon Res,2,,,23700,GoldRajangPelt+,1,Hvy Rajang Fang,4,Gold Rajang Pelt,3,ThckGldRathnScl,3,,,,
376,Black Belt Mail X,CHEST,Male/Female,Blademaster,8,10,10,82,110,1,1,1,1,1,2,Artisan,2,All Resist,2,ComrdGuide,1,Potential,-2,,,19800,Azure LaoS Claw,1,BlackBeltCoinG,10,Warrior Coin G,12,Commendation G,1,,,,
377,Black Belt Vest X,CHEST,Male/Female,Gunner,8,10,10,42,60,3,3,3,3,3,2,NormalS Up,2,All Resist,2,ComrdGuide,1,Potential,-2,,,19800,Azure LaoS Claw,1,BlackBeltCoinG,10,Warrior Coin G,12,Commendation G,1,,,,
378,Obituary Petto X,CHEST,Male,Blademaster,7,10,10,84,110,3,-5,3,-4,2,2,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,2,Great Hornfly,3,Emperor Cricket,8,DeadlyPoisonSac,4,,,,
379,Butterfly Petto X,CHEST,Female,Blademaster,7,10,10,84,110,3,-5,3,-4,2,2,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,2,Great Hornfly,3,Emperor Cricket,8,DeadlyPoisonSac,4,,,,
380,Obituary Pectus X,CHEST,Male,Gunner,7,10,10,42,60,4,-4,5,-3,2,2,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,2,Great Hornfly,3,Emperor Cricket,8,DeadlyPoisonSac,4,,,,
381,Butterfly Pectus X,CHEST,Female,Gunner,7,10,10,42,60,4,-4,5,-3,2,2,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,2,Great Hornfly,3,Emperor Cricket,8,DeadlyPoisonSac,4,,,,
382,Mizuha Guards Shin,CHEST,Male/Female,Blademaster,9,10,10,92,112,-4,3,0,4,-1,1,AntiDaora,2,HearProtct,1,Terrain,-2,Sneak,4,,,21000,SpecChameleHide+,2,Chameleos Hide+,3,BigEDragonBone,2,Chameleos Jewel,1,,,,
383,ExtrvagantCamiseShin,CHEST,Male/Female,Gunner,9,10,10,46,62,-3,4,1,5,0,1,AntiDaora,2,HearProtct,1,Terrain,-2,Sneak,4,,,21000,SpecChameleHide+,2,Chameleos Hide+,3,BigEDragonBone,2,Chameleos Jewel,1,,,,
384,Kushala Cista X,CHEST,Male/Female,Blademaster,9,10,10,94,112,0,2,-2,4,-3,2,AntiFirDrg,2,Sharpness,2,Poison,-3,,,,,24000,Hvy Daora Shell,2,Str Daora Wing,2,ElderDragonBlood,4,Commendation S,1,,,,
385,Kushala Vise X,CHEST,Male/Female,Gunner,9,10,10,48,62,2,3,-2,5,-2,2,AntiFirDrg,2,Recoil,2,Poison,-3,,,,,24000,Hvy Daora Shell,2,Str Daora Wing,2,ElderDragonBlood,4,Commendation S,1,,,,
386,Kirin Jacket X,CHEST,Male/Female,Blademaster,9,10,10,96,112,0,2,4,0,-1,1,ElementAtk,2,Stamina,2,Protection,2,All Resist,-3,,,24000,SpecialKirinHide,1,LthrKirinThndrTl,2,KhezuSpecialCut,1,Purecrystal,3,,,,
387,Kirin Cape X,CHEST,Male/Female,Gunner,9,10,10,48,62,1,4,6,1,0,1,ElementAtk,2,Stamina,2,Protection,2,All Resist,-3,,,24000,SpecialKirinHide,1,LthrKirinThndrTl,2,KhezuSpecialCut,1,Purecrystal,3,,,,
388,Empress Mail X,CHEST,Male/Female,Blademaster,9,8,10,98,114,5,-1,0,0,-2,1,AntiChamel,2,Wide Area,1,Recovery,4,Everlastng,-2,,,27000,ThckFireDrgnScl,3,Lunastra Spike,1,LunastraCarapace,3,BigEDragonBone,3,,,,
389,Empress Vest X,CHEST,Male/Female,Gunner,9,8,10,49,63,6,1,2,0,-1,1,AntiChamel,2,Wide Area,1,Recovery,4,Everlastng,-2,,,27000,ThckFireDrgnScl,3,Lunastra Spike,1,LunastraCarapace,3,BigEDragonBone,3,,,,
390,Indra Vest Shin,CHEST,Male/Female,Blademaster,9,10,10,100,116,-2,3,2,2,-2,1,Guard,2,Guts,1,Quake Res,4,Cooking,-2,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,Hvy Daora Shell,1,PhantomButterfly,2,,,,
391,Steadfast Vest Shin,CHEST,Male/Female,Gunner,9,10,10,50,64,0,5,3,3,-1,1,Recoil,2,Guts,1,Quake Res,4,Cooking,-2,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,Hvy Daora Shell,1,PhantomButterfly,2,,,,
392,Kaiser Mail X,CHEST,Male/Female,Blademaster,9,10,10,100,116,5,-1,0,0,-2,1,AntiChamel,2,Expert,5,Everlastng,-2,,,,,31500,HvyTeostraShell,3,Fire Dragon Pwdr,2,ElderDragonBlood,3,Fire Drgn Jwl,1,,,,
393,Kaiser Vest X,CHEST,Male/Female,Gunner,9,10,10,50,64,6,1,2,0,-1,1,AntiChamel,2,Expert,5,Everlastng,-2,,,,,31500,HvyTeostraShell,3,Fire Dragon Pwdr,2,ElderDragonBlood,3,Fire Drgn Jwl,1,,,,
394,GuardSprRaimentShin,CHEST,Male/Female,Blademaster,9,10,10,100,116,2,2,3,-2,-2,2,Fencing,2,Cooking,2,Hunger,-2,Paralysis,1,,,31500,AncientDrgnmoss,2,AncientDrgnwood,2,YamaTsukaFillet,2,Commendation S,1,,,,
395,Carnage Raiment Shin,CHEST,Male/Female,Gunner,9,10,10,50,64,4,3,5,-1,-1,2,Capacity,2,Cooking,2,Hunger,-2,ParalyCAdd,1,,,31500,AncientDrgnmoss,2,AncientDrgnwood,2,YamaTsukaFillet,2,Commendation S,1,,,,
396,Dragonhide X,CHEST,Male/Female,Blademaster,9,10,10,100,116,0,2,2,2,-5,1,ResistSts,2,Sharpness,2,Evade Dist,2,Dragon Res,-3,,,44444,HardFatalisHorn,2,Hvy Fatalis Shl,3,Str Fatalis Wng,3,HvnlyRathalosScl,1,,,,
397,Dragonskin X,CHEST,Male/Female,Gunner,9,10,10,50,64,2,4,4,3,-2,1,ResistSts,2,PierceS Up,2,Evade Dist,2,Dragon Res,-3,,,44444,HardFatalisHorn,2,Hvy Fatalis Shl,3,Str Fatalis Wng,3,HvnlyRathalosScl,1,,,,
398,Dark Ukanlos Aegis,CHEST,Male/Female,Blademaster,9,10,10,100,116,-4,3,-2,5,0,2,Artisan,2,Fencing,2,Protection,-3,,,,,31500,UkanlosShovelJaw,3,StrongUkanlosFin,2,UkanlosUnderscl,3,Ukanlos Stone,1,,,,
399,Dark Ukanlos Plate,CHEST,Male/Female,Gunner,9,10,10,50,64,-2,5,0,6,1,2,Capacity,2,Reload,2,Protection,-3,,,,,31500,UkanlosShovelJaw,3,StrongUkanlosFin,2,UkanlosUnderscl,3,Ukanlos Stone,1,,,,
400,MelahoaFlowerJacketZ,CHEST,Male/Female,Blademaster,7,10,10,78,110,0,1,1,0,0,3,HiSpdGathr,2,SpeedSetup,1,Whim,-2,,,,,11700,Emperor Cricket,4,Dosbiscus,5,FlynMealPassPlus,2,Monster Essence,4,,,,
401,Melahoa Stalk Z,CHEST,Male/Female,Gunner,7,10,10,38,60,0,2,1,0,0,3,HiSpdGathr,2,SpeedSetup,1,Whim,-2,,,,,11700,Emperor Cricket,4,Dosbiscus,5,FlynMealPassPlus,2,Monster Essence,4,,,,
402,Makluva Cover Z,CHEST,Male/Female,Blademaster,7,10,10,82,110,0,2,-2,0,0,2,MixSucRate,3,HearProtct,2,Protection,-2,,,,,13300,Eltalite Ore,5,SpecPlesiothFin+,4,Springnight Carp,5,Book of Combos 5,1,,,,
403,Makluva Scale Z,CHEST,Male/Female,Gunner,7,10,10,42,60,0,3,-1,0,0,2,MixSucRate,3,HearProtct,2,Protection,-2,,,,,13300,Eltalite Ore,5,SpecPlesiothFin+,4,Springnight Carp,5,Book of Combos 5,1,,,,
404,Rathian Heart Mail Z,CHEST,Male/Female,Blademaster,8,10,10,92,112,2,0,-2,0,-4,2,Wide Area,3,Protection,2,Potential,-2,,,,,21000,ThckPnkRathnScl,3,HvyPnkRathianShl,2,Eltalite Ore,4,HvnlyRathianScl,1,,,,
405,Rathian Heart Vest Z,CHEST,Male/Female,Gunner,8,10,10,46,62,4,2,0,2,-2,2,Wide Area,3,Protection,2,Potential,-2,,,,,21000,ThckPnkRathnScl,3,HvyPnkRathianShl,2,Eltalite Ore,4,HvnlyRathianScl,1,,,,
406,Rathalos Soul Mail Z,CHEST,Male/Female,Blademaster,8,10,10,94,112,2,-1,2,0,-4,2,Expert,2,HearProtct,1,Health,-2,Constitutn,2,,,21500,HvyAzurRthlsShl,3,ThckAzurRthlsScl,3,Blazing Fire Sac,3,Hvy Monster Bone,2,,,,
407,Rathalos Soul Vest Z,CHEST,Male/Female,Gunner,8,10,10,48,62,4,2,5,1,-2,2,Expert,2,HearProtct,1,Health,-2,Constitutn,2,,,21500,HvyAzurRthlsShl,3,ThckAzurRthlsScl,3,Blazing Fire Sac,3,Hvy Monster Bone,2,,,,
