id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
300,Monodevil Cap U,HEAD,Male/Female,Blademaster/Gunner,10,8,8,28,58,4,2,0,0,0,2,Capacity,2,Potential,2,Protection,-2,Expert,1,,,9900,WhtMonoblosThora,2,Wht Monoblos Cpc,3,Top-GrdPlatHorn,1,Firecell Stone,1,,,,
301,Rathian Heart Helm U,HEAD,Male/Female,Blademaster/Gunner,6,9,8,60,110,2,0,-2,0,-4,2,Recovery,2,Whim,3,Antiseptic,1,Sneak,-1,,,13950,Pnk Rathian Cpc,2,Pnk Rathian Scl+,3,Hrd Monster Bone,2,Rathian Spike+,2,,,,
302,Rathian Heart Cap U,HEAD,Male/Female,Blademaster/Gunner,6,9,8,28,60,4,2,0,2,-2,2,Recovery,2,Whim,3,Antiseptic,1,Sneak,-1,,,13950,Pnk Rathian Cpc,2,Pnk Rathian Scl+,3,Hrd Monster Bone,2,Rathian Spike+,2,,,,
303,Rathalos Soul Helm U,HEAD,Male/Female,Blademaster/Gunner,6,9,8,62,110,2,-1,2,0,-4,2,Expert,2,HearProtct,3,Health,-2,,,,,14500,Azure Rthlos Cpc,2,Azur Rthlos Wing,1,Rathalos Ruby,1,King Scarab,3,,,,
304,Rathalos Soul Cap U,HEAD,Male/Female,Blademaster/Gunner,6,9,8,28,60,4,2,5,1,-2,2,Expert,2,HearProtct,3,Health,-2,,,,,14500,Azure Rthlos Cpc,2,Azur Rthlos Wing,1,Rathalos Ruby,1,King Scarab,3,,,,
305,Golden Moon Helm,HEAD,Male/Female,Blademaster/Gunner,6,9,8,62,112,2,0,-2,0,1,2,Health,3,Fate,3,Whim,-1,,,,,15100,Gld Rathian Cpc,3,Gld Rathian Scl+,4,Rathian Spike+,1,Rathian Ruby,1,,,,
306,Golden Moon Cap,HEAD,Male/Female,Blademaster/Gunner,6,9,8,31,61,4,2,0,1,2,2,Health,3,Fate,3,Whim,-1,,,,,15100,Gld Rathian Cpc,3,Gld Rathian Scl+,4,Rathian Spike+,1,Rathian Ruby,1,,,,
307,Silver Sol Helm,HEAD,Male/Female,Blademaster/Gunner,6,9,8,64,112,2,-1,-1,0,1,2,Attack,3,Fencing,2,Defense,-2,,,,,16000,Slvr Rthlos Cpc,2,Slvr Rthlos Wing,1,Rathalos Ruby,1,Firecell Stone,1,,,,
308,Silver Sol Cap,HEAD,Male/Female,Blademaster/Gunner,6,9,8,32,60,4,2,1,1,2,2,Attack,2,PierceS Up,2,Defense,-2,ElementAtk,1,,,16000,Slvr Rthlos Cpc,2,Slvr Rthlos Wing,1,Rathalos Ruby,1,Firecell Stone,1,,,,
309,Auroros Helm Ten,HEAD,Male,Blademaster/Gunner,5,9,8,64,112,-2,2,0,2,-4,2,Rec Speed,3,Fencing,2,Faint,-2,,,,,32500,Azure LaoS Shell,5,Rathalos Ruby,1,Azure LaoS Horn,3,Commendation,3,,,,
310,Borealis Crown Ten,HEAD,Female,Blademaster/Gunner,5,9,8,64,112,-2,2,0,2,-4,2,Rec Speed,3,Fencing,2,Faint,-2,,,,,32500,Azure LaoS Shell,5,Rathalos Ruby,1,Azure LaoS Horn,3,Commendation,3,,,,
311,Genesis HeadpieceTen,HEAD,Male,Blademaster/Gunner,5,9,8,30,60,1,3,2,3,-2,2,Rec Speed,3,PierceS Up,2,Faint,-2,,,,,32500,Azure LaoS Shell,5,Rathalos Ruby,1,Azure LaoS Horn,3,Commendation,3,,,,
312,Glyph Crown Ten,HEAD,Female,Blademaster/Gunner,5,9,8,30,60,1,3,2,3,-2,2,Rec Speed,3,PierceS Up,2,Faint,-2,,,,,32500,Azure LaoS Shell,5,Rathalos Ruby,1,Azure LaoS Horn,3,Commendation,3,,,,
313,Fatalis Head,HEAD,Male/Female,Blademaster/Gunner,6,10,8,68,114,0,2,2,2,-5,1,Artisan,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis DevilEye,1,Fatalis CrmsnScl,3,Fatalis CrmsnHrn,2,FireWyvrn BrnStm,1,,,,
314,Fatalis Face,HEAD,Male/Female,Blademaster/Gunner,6,10,8,32,62,2,4,4,3,-2,1,Capacity,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis DevilEye,1,Fatalis CrmsnScl,3,Fatalis CrmsnHrn,2,FireWyvrn BrnStm,1,,,,
315,White Fatalis Head,HEAD,Male/Female,Blademaster/Gunner,6,10,8,71,115,0,2,2,2,-5,1,Artisan,2,Fencing,2,Protection,-3,Sharpness,-2,,,44444,Wht Fatalis Scl,3,Fatalis DevilEye,1,Wht Fatalis Horn,2,Wyvern Stone,3,,,,
316,White Fatalis Face,HEAD,Male/Female,Blademaster/Gunner,6,10,8,35,63,2,4,4,3,-2,1,Capacity,2,ShortCharg,2,Protection,-3,Stamina,-2,,,44444,Wht Fatalis Scl,3,Fatalis DevilEye,1,Wht Fatalis Horn,2,Wyvern Stone,3,,,,
317,Kut-Ku Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,78,110,2,-2,0,-2,-1,2,Attack,2,Defense,-2,Rec Speed,5,,,,,12800,Lucky Kut-Ku Ear,1,Hvy Kut-Ku Shell,2,Str Kut-Ku Wing,1,Blango Pelt+,2,,,,
318,Kut-Ku Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,38,60,5,1,3,-1,0,3,Attack,2,Defense,-3,Rec Speed,2,,,,,12800,Lucky Kut-Ku Ear,1,Hvy Kut-Ku Shell,2,Str Kut-Ku Wing,1,Blango Pelt+,2,,,,
319,Conga Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,80,110,-3,2,2,-1,0,2,Gluttony,3,Spc Attack,4,Hunger,-2,,,,,13300,HrdCongalalaPlt+,2,Vibrant Pelt,2,HrdCongalalaClw+,2,Emperor Cricket,2,,,,
320,Conga Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,-1,4,4,0,1,2,Antiseptic,4,PierceS Up,3,Hunger,-2,,,,,13300,HrdCongalalaPlt+,2,Vibrant Pelt,2,HrdCongalalaClw+,2,Emperor Cricket,2,,,,
321,Gypceros Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,80,110,-4,1,4,1,0,2,Poison,3,Carving,3,Recovery,-3,,,,,13300,SpecRubberyHide+,4,HardGypcerosHead,1,Purecrystal,1,Gendrome Hide,2,,,,
322,Gypceros Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,-1,4,6,3,0,2,PoisonCAdd,1,Carving,5,Recovery,-3,,,,,13300,SpecRubberyHide+,4,HardGypcerosHead,1,Purecrystal,1,Gendrome Hide,2,,,,
323,Khezu Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,82,110,-3,3,4,1,0,2,Paralysis,3,Recovery,4,Faint,-2,,,,,13800,KhezuHide-Cream,2,Hvy Monster Bone,1,Dragonite Ore,10,Monster Essence,3,,,,
324,Khezu Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,-1,5,6,2,0,2,Paralysis,3,Rec Speed,4,Faint,-2,,,,,13800,KhezuHide-Cream,2,Hvy Monster Bone,1,Dragonite Ore,10,Monster Essence,3,,,,
325,Hermitaur Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,82,110,-3,3,-4,0,1,2,Guard Up,1,Defense,3,All Resist,-2,BombStrUp,3,,,13800,HrdHermitaurClaw,1,HvyHermitaurShl,3,Carbalite Ore,6,Wyvern Skull Shl,1,,,,
326,Hermitaur Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,-1,5,-2,1,2,2,Guard Up,1,Defense,3,All Resist,-2,Crag S Add,3,,,13800,HrdHermitaurClaw,1,HvyHermitaurShl,3,Carbalite Ore,6,Wyvern Skull Shl,1,,,,
327,Hypno Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,82,110,-2,2,0,1,1,2,Sleep,1,Constitutn,6,Paralysis,-2,,,,,13800,OrangeHypnoPelt+,2,RainbowTailFeath,4,Hypno Bezoar+,1,Thick Kut-Ku Scl,2,,,,
328,Hypno Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,0,4,2,3,2,3,Constitutn,1,Paralysis,-2,SleepCAdd,4,,,,,13800,OrangeHypnoPelt+,2,RainbowTailFeath,4,Hypno Bezoar+,1,Thick Kut-Ku Scl,2,,,,
329,Basarios Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,84,110,0,2,2,1,-2,2,Defense,2,Protection,2,Attack,-2,Gunnery,3,,,13800,HvyBasariosShell,3,StrBasariosWing,1,Ancient Fish,3,Eltalite Ore,4,,,,
330,Basarios Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,42,60,2,4,4,2,0,3,Defense,3,Protection,2,Attack,-2,,,,,13800,HvyBasariosShell,3,StrBasariosWing,1,Ancient Fish,3,Eltalite Ore,4,,,,
331,Plesioth Helm X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,84,110,-4,4,-4,2,0,2,Stamina,3,Tranquilzr,3,Constitutn,-3,,,,,14250,ThckPlesiothScl,3,SpecPlesiothFin+,2,HvyPiscineFang,2,Monster Broth,2,,,,
332,Plesioth Cap X,HEAD,Male/Female,Blademaster/Gunner,7,10,9,42,60,-2,6,-2,3,1,2,Stamina,1,Tranquilzr,2,Constitutn,-1,Perceive,5,,,14250,ThckPlesiothScl,3,SpecPlesiothFin+,2,HvyPiscineFang,2,Monster Broth,2,,,,
333,Monoblos Helm X,HEAD,Male/Female,Blademaster/Gunner,7,8,9,88,110,2,-1,-2,-1,-1,2,Potential,2,PsychicVis,3,Protection,-2,Sharpness,2,,,14750,Mellanje Ore,3,Top-GrdRedHorn,1,MonoblosCarapace,5,Firecell Stone,3,,,,
334,Monoblos Cap X,HEAD,Male/Female,Blademaster/Gunner,7,8,9,44,60,4,2,0,0,0,2,Potential,2,PsychicVis,3,Protection,-2,PierceS Up,2,,,14750,Mellanje Ore,3,Top-GrdRedHorn,1,MonoblosCarapace,5,Firecell Stone,3,,,,
335,Garuga Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,88,110,2,0,2,0,0,2,HearProtct,2,Sharpness,2,SwdShrpner,3,Rec Speed,-2,,,14750,Hvy Garuga Shell,3,Long Garuga Ear,4,Rejuvenated Beak,4,SilverGarugaPelt,3,,,,
336,Garuga Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,44,60,3,2,3,1,0,2,HearProtct,2,NormalS Up,2,ClsRngCAdd,3,Rec Speed,-2,,,14750,Hvy Garuga Shell,3,Long Garuga Ear,4,Rejuvenated Beak,4,SilverGarugaPelt,3,,,,
337,Blango Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,88,110,-4,2,0,3,1,2,ElementAtk,3,Heat Res,-2,Quake Res,4,,,,,14750,HrdBlangongaPlt+,3,HvyBlangongaFang,1,Stout Bone,4,Piercing Claw,3,,,,
338,Blango Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,44,60,-3,4,1,5,2,2,ElementAtk,3,Heat Res,-2,Shot Mix,4,,,,,14750,HrdBlangongaPlt+,3,HvyBlangongaFang,1,Stout Bone,4,Piercing Claw,3,,,,
339,Ceanataur Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,89,111,1,2,-1,-1,0,2,Fencing,4,Sword Draw,1,Health,-4,,,,,15100,HvyCeanataurShl,2,HrdCeanataurClaw,2,Ceanataur Carpce,5,King Scarab,6,,,,
340,Ceanataur Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,44,60,2,4,0,0,2,2,Capacity,4,PierceSAdd,2,Health,-3,,,,,15100,HvyCeanataurShl,2,HrdCeanataurClaw,2,Ceanataur Carpce,5,King Scarab,6,,,,
341,Rathian Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,90,112,2,0,-2,0,-4,2,Health,3,Recovery,1,SwdShrpner,-2,Sharpness,3,,,15600,ThckRathianScl,3,HvyRathianShell,2,FireWyvrn BrnStm,3,Eltalite Ore,4,,,,
342,Rathian Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,44,62,4,2,0,2,-2,2,Health,1,Recovery,3,Precision,-2,PelletS Up,3,,,15600,ThckRathianScl,3,HvyRathianShell,2,FireWyvrn BrnStm,3,Eltalite Ore,4,,,,
343,Narga Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,90,112,-4,3,-3,2,0,2,Evade Dist,3,Evade,2,Attack,-2,SpeedSetup,2,,,15600,HvyNargaTailSpik,5,ThickNargaScale,4,HvnlyNargaScale,1,Monster Essence,4,,,,
344,Narga Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,44,62,-2,4,-1,3,1,3,Evade Dist,1,Evade,3,Attack,-3,,,,,15600,HvyNargaTailSpik,5,ThickNargaScale,4,HvnlyNargaScale,1,Monster Essence,4,,,,
345,Lava Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,92,112,4,-3,0,0,1,1,Terrain,5,Guts,1,ShortCharg,3,MixSucRate,-2,,,16100,HvyLavasiothShl,3,SpecLavasioFin+,1,ThckLavasiothScl,5,SpecRemobraSkin+,2,,,,
346,Lava Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,46,62,5,-1,2,2,2,2,Terrain,2,Guts,3,ShortCharg,2,MixSucRate,-2,,,16100,HvyLavasiothShl,3,SpecLavasioFin+,1,ThckLavasiothScl,5,SpecRemobraSkin+,2,,,,
347,Tigrex Helm X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,92,112,3,2,-2,3,-1,2,Cooking,3,HearProtct,2,Protection,-2,Perceive,2,,,16100,Hard Tigrex Claw,3,Tigrex Skull Shl,1,HvnlyTigrexScale,1,Tigrex Fang+,3,,,,
348,Tigrex Cap X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,46,62,4,3,-1,4,0,3,Cooking,2,HearProtct,2,Protection,-3,,,,,16100,Hard Tigrex Claw,3,Tigrex Skull Shl,1,HvnlyTigrexScale,1,Tigrex Fang+,3,,,,
349,Rathalos Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,92,112,2,-1,2,-3,-4,2,Attack,4,Sword Draw,3,ShortCharg,-2,,,,,16100,Hrd Rathalos Scl,3,StrRathalosWing,1,HvnlyRathalosScl,1,Eltalite Ore,3,,,,
350,Rathalos Cap X,HEAD,Male/Female,Blademaster/Gunner,8,10,9,46,62,4,0,5,-1,-2,2,Attack,4,NormalS Up,3,ShortCharg,-2,,,,,16100,Hrd Rathalos Scl,3,StrRathalosWing,1,HvnlyRathalosScl,1,Eltalite Ore,3,,,,
351,Diablo Helm X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,92,112,3,-1,1,-2,0,2,WindPress,4,Attack,3,Map,-2,,,,,16100,HvyDiablosShell,3,StoutWarpedHorn,1,Majestic Horn,2,PhantomButterfly,2,,,,
352,Diablo Cap X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,46,62,5,2,4,-1,0,2,WindPress,1,Attack,6,Map,-2,,,,,16100,HvyDiablosShell,3,StoutWarpedHorn,1,Majestic Horn,2,PhantomButterfly,2,,,,
353,Gravios Helm X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,92,112,2,-2,2,0,-2,2,Health,3,Guard,1,Guard Up,3,Constitutn,-2,,,16100,HvyGraviosShell,5,Gravios Carapace,6,Gravios Skl Shl,2,Gravios BrainStm,2,,,,
354,Gravios Cap X,HEAD,Male/Female,Blademaster/Gunner,9,10,9,46,62,4,1,3,1,0,2,Health,3,Recoil,1,Guard Up,3,Constitutn,-2,,,16100,HvyGraviosShell,5,Gravios Carapace,6,Gravios Skl Shl,2,Gravios BrainStm,2,,,,
355,Kut-Ku Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,80,110,2,-2,0,-2,-1,3,Expert,1,Health,-3,WindPress,3,,,,,12800,Lucky Kut-Ku Ear,1,HvyBlueKut-KuShl,2,Str Kut-Ku Wing,1,Blango Pelt+,2,,,,
356,Kut-Ku Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,40,60,5,1,3,-1,0,3,Expert,1,Health,-3,Reload,3,,,,,12800,Lucky Kut-Ku Ear,1,HvyBlueKut-KuShl,2,Str Kut-Ku Wing,1,Blango Pelt+,2,,,,
357,Conga Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,82,110,2,1,1,-3,0,3,Cooking,2,Expert,2,Sharpness,-3,,,,,13300,E.CongalalaPelt+,4,Vibrant Comb,1,HrdE.CongaClaw,2,Purecrystal,1,,,,
358,Conga Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,42,60,4,3,3,-1,0,2,Cooking,3,PelletS Up,4,ShortCharg,-2,,,,,13300,E.CongalalaPelt+,4,Vibrant Comb,1,HrdE.CongaClaw,2,Purecrystal,1,,,,
359,Gypceros Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,82,110,-4,1,4,1,0,2,Faint,4,Stamina,3,Hunger,-2,,,,,13300,HrdPuGypcerosWng,2,Monster Essence,2,Antiseptic Stone,8,HardGypcerosHead,1,,,,
360,Gypceros Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,42,60,-1,4,6,3,0,3,Faint,2,Stamina,2,Hunger,-3,,,,,13300,HrdPuGypcerosWng,2,Monster Essence,2,Antiseptic Stone,8,HardGypcerosHead,1,,,,
361,Khezu Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,84,110,3,-3,4,0,0,2,HearProtct,5,Wide Area,1,Protection,-3,,,,,13800,StrAlluringWing,3,KhezuSpecialCut,1,Eltalite Ore,4,Lifepowder,3,,,,
362,Khezu Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,42,60,5,-1,6,1,0,3,HearProtct,3,Wide Area,2,Protection,-2,,,,,13800,StrAlluringWing,3,KhezuSpecialCut,1,Eltalite Ore,4,Lifepowder,3,,,,
363,Hermitaur Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,84,110,0,3,-2,-4,1,2,Guts,1,Guard,3,Stamina,-2,Attack,3,,,13800,PlumD.HermitrClw,1,PlumD.HermitrShl,3,Wyvern Skull Shl,1,Eltalite Ore,3,,,,
364,Hermitaur Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,42,60,1,6,-1,-2,2,2,Guts,1,Recoil,3,Reload,-2,ClustS Add,3,,,13800,PlumD.HermitrClw,1,PlumD.HermitrShl,3,Wyvern Skull Shl,1,Eltalite Ore,3,,,,
365,Plesioth Helm Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,86,110,-4,4,-4,2,0,2,Stamina,3,Hunger,3,Constitutn,-3,,,,,14250,ThckGrnPlesioScl,3,SpecGrnPlesioFn+,2,HvyPiscineFang,2,Wyvern Stone,2,,,,
366,Plesioth Cap Z,HEAD,Male/Female,Blademaster/Gunner,7,10,9,44,60,-2,6,-2,3,1,2,Stamina,1,Hunger,2,Constitutn,-1,PsychicVis,5,,,14250,ThckGrnPlesioScl,3,SpecGrnPlesioFn+,2,HvyPiscineFang,2,Wyvern Stone,2,,,,
367,Blango Helm Z,HEAD,Male/Female,Blademaster/Gunner,8,10,9,90,110,3,0,2,-3,1,3,Sharpness,1,Attack,3,Cold Res,-3,,,,,14750,C.BlangongaPelt+,3,HvyC.BlangoFang,1,Top-GrdPlatHorn,1,Piercing Claw,3,,,,
368,Blango Cap Z,HEAD,Male/Female,Blademaster/Gunner,8,10,9,46,60,5,1,4,-2,2,3,NormalS Up,1,AutoReload,3,Cold Res,-3,,,,,14750,C.BlangongaPelt+,3,HvyC.BlangoFang,1,Top-GrdPlatHorn,1,Piercing Claw,3,,,,
369,Ceanataur Helm Z,HEAD,Male/Female,Blademaster/Gunner,8,10,9,91,111,2,1,-1,0,0,2,Artisan,3,Sharpness,2,Defense,-4,,,,,15100,TerraCeanatrShl,2,TerraCeanatrClaw,2,Blk Gravios Skl,2,Giant Blk Pearl,1,,,,
370,Ceanataur Cap Z,HEAD,Male/Female,Blademaster/Gunner,8,10,9,46,60,4,2,0,1,2,2,PierceS Up,3,Reload,3,Defense,-3,,,,,15100,TerraCeanatrShl,2,TerraCeanatrClaw,2,Blk Gravios Skl,2,Giant Blk Pearl,1,,,,
371,Diablo Helm Z,HEAD,Male/Female,Blademaster/Gunner,9,10,9,94,112,3,-1,1,-2,0,3,Sharpness,2,HearProtct,2,Protection,-3,,,,,16100,HvyBlkBlosShell,3,StoutBlkTwstdHrn,1,TwstBlkBlosHrn,2,Big Wyvern Stone,2,,,,
372,Diablo Cap Z,HEAD,Male/Female,Blademaster/Gunner,9,10,9,48,62,5,2,4,-1,0,3,Reload,2,HearProtct,2,Protection,-3,,,,,16100,HvyBlkBlosShell,3,StoutBlkTwstdHrn,1,TwstBlkBlosHrn,2,Big Wyvern Stone,2,,,,
373,Gravios Helm Z,HEAD,Male/Female,Blademaster/Gunner,9,10,9,94,112,2,-2,2,1,0,2,Defense,3,ElementAtk,3,Stamina,-3,,,,,16100,HvyBlkGraviosShl,5,Blk Gravios Skl,1,Gravios Skl Shl,2,Big Wyvern Stone,2,,,,
374,Gravios Cap Z,HEAD,Male/Female,Blademaster/Gunner,9,10,9,48,62,4,1,3,2,0,2,Defense,5,ElementAtk,2,Stamina,-2,,,,,16100,HvyBlkGraviosShl,5,Blk Gravios Skl,1,Gravios Skl Shl,2,Big Wyvern Stone,2,,,,
375,Chakra Piercing,HEAD,Male/Female,Blademaster/Gunner,7,10,10,30,54,0,0,0,0,0,3,,,,,,,,,,,11000,Purecrystal,1,Giant Blk Pearl,1,Eltalite Ore,3,,,,,,
376,Golden Hair Tie Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,81,111,3,2,2,-2,3,2,Artisan,2,ShortCharg,4,Sneak,-3,,,,,23700,Hard Rajang Horn,2,Gold Rajang Pelt,3,Blk Rajang Pelt+,2,ThckDaoraDrgnScl,2,,,,
377,PuppetMasterMaskShin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,40,62,4,3,3,-1,4,2,NormalS Up,2,ShortCharg,4,Horn,3,,,,,23700,GoldRajangPelt+,2,Hard Rajang Horn,2,Gold Rajang Pelt,4,ThckGldRathnScl,3,,,,
378,Black Belt Helm X,HEAD,Male/Female,Blademaster/Gunner,8,10,10,82,110,1,1,1,1,1,3,Artisan,1,All Resist,4,Potential,-2,,,,,19800,Azure LaoS Claw,1,Expert Coin G,10,Warrior Coin G,10,Commendation G,1,,,,
379,Black Belt Cap X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,42,60,3,3,3,3,3,0,Torso Inc,,,,,,,,,,19800,SpecialKirinHide,1,Expert Coin G,8,Legend Coin G,3,Commendation S,1,,,,
380,Obituary Testa X,HEAD,Male,Blademaster/Gunner,7,10,10,84,110,3,-5,3,-4,2,2,Evade,3,Gathering,2,Cold Res,-2,Sword Draw,2,,,13800,PhantomButterfly,3,Great Hornfly,2,Thunderbug Jelly,3,Blazing Fire Sac,4,,,,
381,Butterfly Testa X,HEAD,Female,Blademaster/Gunner,7,10,10,84,110,3,-5,3,-4,2,2,Evade,3,Gathering,2,Cold Res,-2,Sword Draw,2,,,13800,PhantomButterfly,3,Great Hornfly,2,Thunderbug Jelly,3,Blazing Fire Sac,4,,,,
382,Obituary Caput X,HEAD,Male,Blademaster/Gunner,7,10,10,42,60,4,-4,5,-3,2,2,Evade,3,Gathering,2,Cold Res,-2,PelletS Up,2,,,13800,PhantomButterfly,3,Great Hornfly,2,Thunderbug Jelly,3,Blazing Fire Sac,4,,,,
383,Butterfly Caput X,HEAD,Female,Blademaster/Gunner,7,10,10,42,60,4,-4,5,-3,2,2,Evade,3,Gathering,2,Cold Res,-2,PelletS Up,2,,,13800,PhantomButterfly,3,Great Hornfly,2,Thunderbug Jelly,3,Blazing Fire Sac,4,,,,
384,Mizuha Cap Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,92,112,-4,3,0,4,-1,2,AntiDaora,1,HearProtct,5,Terrain,-2,Sneak,1,,,21000,SpecChameleHide+,3,Chameleos Hide+,1,BigEDragonBone,1,BigEDragonJewel,1,,,,
385,Extravagant Cap Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,46,62,-3,4,1,5,0,2,AntiDaora,3,HearProtct,1,Terrain,-2,Sneak,3,,,21000,SpecChameleHide+,3,Chameleos Hide+,1,ElderDragonBlood,4,Commendation S,1,,,,
386,Kushala Glare X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,94,112,0,2,-2,4,-3,2,AntiFirDrg,2,Sharpness,1,Poison,-2,Evade,4,,,24000,Hvy Daora Shell,2,Hard Daora Horn,3,BigEDragonBone,1,BigEDragonJewel,1,,,,
387,Kushala Snarl X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,48,62,2,3,-2,5,-2,2,AntiFirDrg,2,Recoil,1,Poison,-2,Reload,4,,,24000,Hvy Daora Shell,2,Hard Daora Horn,3,BigEDragonBone,1,BigEDragonJewel,1,,,,
388,Kirin Horn X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,96,112,0,2,4,0,-1,2,ElementAtk,4,Stamina,1,Protection,2,All Resist,-2,,,24000,SpecialKirinHide,1,Platinum Mane,3,Kirin Azure Horn,1,Kirin Mane,5,,,,
389,Kirin Crest X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,48,62,1,4,6,1,0,2,ElementAtk,1,Stamina,4,Protection,2,All Resist,-2,,,24000,SpecialKirinHide,1,Platinum Mane,3,Kirin Azure Horn,1,Kirin Mane,5,,,,
390,Empress Crown X,HEAD,Male/Female,Blademaster/Gunner,9,8,10,98,114,5,-1,0,0,-2,2,AntiChamel,1,Wide Area,3,Stamina,3,Everlastng,-2,,,27000,ThckFireDrgnScl,2,LunastraCarapace,2,Lunastra Shell,4,BigEDragonJewel,1,,,,
391,Empress Mask X,HEAD,Male/Female,Blademaster/Gunner,9,8,10,49,63,6,1,2,0,-1,2,AntiChamel,3,Wide Area,1,Evade Dist,3,Everlastng,-2,,,27000,ThckFireDrgnScl,2,LunastraCarapace,2,Lunastra Shell,4,BigEDragonJewel,1,,,,
392,Indra Helm Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,100,116,-2,3,2,2,-2,1,Guard,5,Guts,1,Quake Res,3,Cooking,-2,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,HrdChameleosHorn,1,HvnlyGaorenShell,1,,,,
393,Steadfast Helm Shin,HEAD,Male/Female,Blademaster/Gunner,9,10,10,50,64,0,5,3,3,-1,1,Recoil,5,Guts,1,Quake Res,3,Cooking,-2,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,HrdChameleosHorn,1,HvnlyGaorenShell,1,,,,
394,Kaiser Crown X,HEAD,Male/Female,Blademaster/Gunner,9,10,10,100,116,5,-1,0,0,-2,2,AntiChamel,1,Expert,3,Sharpness,3,Everlastng,-2,,,31500,HardTeostraHorn,2,ThckFireDrgnScl,3,Teostra Carapace,3,BigEDragonJewel,1,,,,
