id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
308,Glyph Pants Ten,LEGS,Female,Gunner,5,9,8,30,60,1,3,2,3,-2,2,Rec Speed,3,PierceS Up,2,Faint,-2,,,,,32500,Azure LaoS Shell,5,Lunastra Horn,3,Chameleos Spike,3,Commendation,3,,,,
309,Fatalis Feet,LEGS,Male/Female,Blademaster,6,10,8,68,114,0,2,2,2,-5,1,Artisan,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis CrmsnScl,3,Fatalis CrmsnShl,2,Fatalis CrmsnWng,1,Rathian Plate,3,,,,
310,Fatalis Legs,LEGS,Male/Female,Gunner,6,10,8,32,62,2,4,4,3,-2,1,Capacity,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis CrmsnScl,3,Fatalis CrmsnShl,2,Fatalis CrmsnWng,1,Rathian Plate,3,,,,
311,White Fatalis Feet,LEGS,Male/Female,Blademaster,6,10,8,71,115,0,2,2,2,-5,1,Artisan,2,Fencing,2,Protection,-3,Sharpness,-2,,,44444,Wht Fatalis Scl,3,Wht Fatalis Shl,2,Wht Fatalis Wbng,1,Lao-Shan's Ruby,1,,,,
312,White Fatalis Legs,LEGS,Male/Female,Gunner,6,10,8,35,63,2,4,4,3,-2,1,Capacity,2,ShortCharg,2,Protection,-3,Stamina,-2,,,44444,Wht Fatalis Scl,3,Wht Fatalis Shl,2,Wht Fatalis Wbng,1,Lao-Shan's Ruby,1,,,,
313,Kut-Ku Greaves X,LEGS,Male/Female,Blademaster,7,10,9,78,110,2,-2,0,-2,-1,3,Attack,2,Defense,-3,Rec Speed,2,,,,,12800,Lucky Kut-Ku Ear,1,Hvy Kut-Ku Shell,2,Str Kut-Ku Wing,2,Ioprey Hide+,2,,,,
314,Kut-Ku Leggings X,LEGS,Male/Female,Gunner,7,10,9,38,60,5,1,3,-1,0,2,Attack,2,Defense,-2,Rec Speed,5,,,,,12800,Lucky Kut-Ku Ear,1,Hvy Kut-Ku Shell,2,Str Kut-Ku Wing,2,Ioprey Hide+,2,,,,
315,Conga Greaves X,LEGS,Male/Female,Blademaster,7,10,9,80,110,-3,2,2,-1,0,2,Antiseptic,3,Attack,4,Hunger,-2,,,,,13300,HrdCongalalaPlt+,3,ThkBullfangoPelt,2,Stout Bone,2,Carbalite Ore,4,,,,
316,Conga Leggings X,LEGS,Male/Female,Gunner,7,10,9,40,60,-1,4,4,0,1,2,Antiseptic,3,PowerCAdd,4,Hunger,-2,,,,,13300,HrdCongalalaPlt+,3,ThkBullfangoPelt,2,Stout Bone,2,Carbalite Ore,4,,,,
317,Gypceros Greaves X,LEGS,Male/Female,Blademaster,7,10,9,80,110,-4,1,4,1,0,2,Poison,1,Carving,5,Recovery,-3,,,,,13300,SpecRubberyHide+,4,Monster Essence,2,Purecrystal,1,SpecRemobraSkin+,1,,,,
318,Gypceros Leggings X,LEGS,Male/Female,Gunner,7,10,9,40,60,-1,4,6,3,0,2,PoisonCAdd,3,Carving,3,Recovery,-3,,,,,13300,SpecRubberyHide+,4,Monster Essence,2,Purecrystal,1,SpecRemobraSkin+,1,,,,
319,Khezu Greaves X,LEGS,Male/Female,Blademaster,7,10,9,82,110,-3,3,4,1,0,2,Paralysis,3,Rec Speed,4,Faint,-2,,,,,13800,KhezuHide-Cream,2,KhezuSpecialCut,1,Thunder Sac,2,Lifepowder,3,,,,
320,Khezu Leggings X,LEGS,Male/Female,Gunner,7,10,9,40,60,-1,5,6,2,0,2,Paralysis,3,Recovery,4,Faint,-2,,,,,13800,KhezuHide-Cream,2,KhezuSpecialCut,1,Thunder Sac,2,Lifepowder,3,,,,
321,Hermitaur Greaves X,LEGS,Male/Female,Blademaster,7,10,9,82,110,-3,3,-4,0,1,2,Guard Up,1,Defense,3,All Resist,-2,BombStrUp,3,,,13800,HrdHermitaurClaw,2,HvyHermitaurShl,3,Giant Blk Pearl,1,Dragonite Ore,15,,,,
322,Hermitaur Leggings X,LEGS,Male/Female,Gunner,7,10,9,40,60,-1,5,-2,1,2,2,Guard Up,1,Defense,3,All Resist,-2,Crag S Add,3,,,13800,HrdHermitaurClaw,2,HvyHermitaurShl,3,Giant Blk Pearl,1,Dragonite Ore,15,,,,
323,Hypno Greaves X,LEGS,Male/Female,Blademaster,7,10,9,82,110,-2,2,0,1,1,2,Sleep,4,Constitutn,3,Paralysis,-2,,,,,13800,OrangeHypnoPelt+,4,Hypno Claw+,3,Sleep Sac,4,SpecRubberyHide+,2,,,,
324,Hypno Leggings X,LEGS,Male/Female,Gunner,7,10,9,40,60,0,4,2,3,2,2,Sleep,1,Constitutn,3,Paralysis,-2,SleepCAdd,3,,,13800,OrangeHypnoPelt+,4,Hypno Claw+,3,Sleep Sac,4,SpecRubberyHide+,2,,,,
325,Basarios Greaves X,LEGS,Male/Female,Blademaster,8,10,9,84,110,0,2,2,1,-2,2,Defense,4,Protection,3,Attack,-2,,,,,13800,HvyBasariosShell,3,Hvy Monster Bone,2,Toxin Sac,3,Eltalite Ore,4,,,,
326,Basarios Leggings X,LEGS,Male/Female,Gunner,8,10,9,42,60,2,4,4,2,0,2,Defense,4,Protection,3,Attack,-2,,,,,13800,HvyBasariosShell,3,Hvy Monster Bone,2,Toxin Sac,3,Eltalite Ore,4,,,,
327,Plesioth Greaves X,LEGS,Male/Female,Blademaster,7,10,9,84,110,-4,4,-4,2,0,2,Stamina,3,Tranquilzr,3,Constitutn,-3,,,,,14250,ThckPlesiothScl,4,SpecPlesiothFin+,2,Cephalos Fin+,3,Carbalite Ore,6,,,,
328,Plesioth Leggings X,LEGS,Male/Female,Gunner,7,10,9,42,60,-2,6,-2,3,1,2,Stamina,3,Tranquilzr,3,Constitutn,-3,,,,,14250,ThckPlesiothScl,4,SpecPlesiothFin+,2,Cephalos Fin+,3,Carbalite Ore,6,,,,
329,Monoblos Greaves X,LEGS,Male/Female,Blademaster,7,8,9,88,110,2,-1,-2,-1,-1,2,Potential,1,PsychicVis,2,Protection,-2,Expert,4,,,14750,Mellanje Ore,3,Top-GrdRedHorn,2,MonoblosCarapace,5,PhantomButterfly,3,,,,
330,Monoblos Leggings X,LEGS,Male/Female,Gunner,7,8,9,44,60,4,2,0,0,0,2,Potential,1,PsychicVis,2,Protection,-2,Expert,4,,,14750,Mellanje Ore,3,Top-GrdRedHorn,2,MonoblosCarapace,5,PhantomButterfly,3,,,,
331,Garuga Greaves X,LEGS,Male/Female,Blademaster,8,10,9,88,110,2,0,2,0,0,2,HearProtct,2,SwdShrpner,5,Rec Speed,-2,,,,,14750,ThickGarugaScale,5,Hvy Garuga Shell,3,Str Garuga Wing,2,Rare Scarab,4,,,,
332,Garuga Leggings X,LEGS,Male/Female,Gunner,8,10,9,44,60,3,2,3,1,0,2,HearProtct,2,ClsRngCAdd,5,Rec Speed,-2,,,,,14750,ThickGarugaScale,5,Hvy Garuga Shell,3,Str Garuga Wing,2,Rare Scarab,4,,,,
333,Blango Greaves X,LEGS,Male/Female,Blademaster,8,10,9,88,110,-4,2,0,3,1,2,ElementAtk,2,Heat Res,-2,Snow Res,5,,,,,14750,HrdBlangongaPlt+,3,Blango Pelt+,5,Massive Bone,2,ThkBullfangoPelt,4,,,,
334,Blango Leggings X,LEGS,Male/Female,Gunner,8,10,9,44,60,-3,4,1,5,2,2,ElementAtk,2,Heat Res,-2,Snow Res,5,,,,,14750,HrdBlangongaPlt+,3,Blango Pelt+,5,Massive Bone,2,ThkBullfangoPelt,4,,,,
335,Ceanataur Greaves X,LEGS,Male/Female,Blademaster,8,10,9,89,111,1,2,-1,-1,0,2,Fencing,1,Sword Draw,4,Health,-4,,,,,15100,HvyCeanataurShl,2,HvyCeanataurLeg,3,Hrd Monster Bone,4,Giant Blk Pearl,1,,,,
336,Ceanataur Leggings X,LEGS,Male/Female,Gunner,8,10,9,44,60,2,4,0,0,2,2,Capacity,1,PierceSAdd,5,Health,-3,,,,,15100,HvyCeanataurShl,2,HvyCeanataurLeg,3,Hrd Monster Bone,4,Giant Blk Pearl,1,,,,
337,Rathian Greaves X,LEGS,Male/Female,Blademaster,8,10,9,90,112,2,0,-2,0,-4,2,Health,5,Recovery,2,SwdShrpner,-2,,,,,15600,HvyRathianShell,2,ThckRathianScl,3,Blazing Fire Sac,2,Emperor Cricket,4,,,,
338,Rathian Leggings X,LEGS,Male/Female,Gunner,8,10,9,44,62,4,2,0,2,-2,2,Health,5,Recovery,2,Precision,-2,,,,,15600,HvyRathianShell,2,ThckRathianScl,3,Blazing Fire Sac,2,Emperor Cricket,4,,,,
339,Narga Greaves X,LEGS,Male/Female,Blademaster,8,10,9,90,112,-4,3,-3,2,0,3,Evade Dist,1,Evade,3,Attack,-3,,,,,15600,BlackNargaPelt+,4,ThickNargaScale,3,HvnlyNargaScale,1,SpecRemobraSkin+,4,,,,
340,Narga Leggings X,LEGS,Male/Female,Gunner,8,10,9,44,62,-2,4,-1,3,1,2,Evade Dist,3,Evade,2,Attack,-2,SpeedSetup,2,,,15600,BlackNargaPelt+,4,ThickNargaScale,3,HvnlyNargaScale,1,SpecRemobraSkin+,4,,,,
341,Lava Greaves X,LEGS,Male/Female,Blademaster,8,10,9,92,112,4,-3,0,0,1,2,Terrain,2,Guts,3,ShortCharg,2,MixSucRate,-2,,,16100,HvyLavasiothShl,3,SpecLavasioFin+,1,ThckLavasiothScl,4,Ioprey Hide+,5,,,,
342,Lava Leggings X,LEGS,Male/Female,Gunner,8,10,9,46,62,5,-1,2,2,2,1,Terrain,5,Guts,1,ShortCharg,3,MixSucRate,-2,,,16100,HvyLavasiothShl,3,SpecLavasioFin+,1,ThckLavasiothScl,4,Ioprey Hide+,5,,,,
343,Tigrex Greaves X,LEGS,Male/Female,Blademaster,9,10,9,92,112,3,2,-2,3,-1,3,Cooking,2,HearProtct,2,Protection,-3,,,,,16100,Hvy Tigrex Shell,2,ThickTigrexScale,3,HvnlyTigrexScale,1,Emperor Cricket,6,,,,
344,Tigrex Leggings X,LEGS,Male/Female,Gunner,9,10,9,46,62,4,3,-1,4,0,2,Cooking,3,HearProtct,2,Protection,-2,Perceive,2,,,16100,Hvy Tigrex Shell,2,ThickTigrexScale,3,HvnlyTigrexScale,1,Emperor Cricket,6,,,,
345,Rathalos Greaves X,LEGS,Male/Female,Blademaster,8,10,9,92,112,2,-1,2,-3,-4,2,Attack,5,Sword Draw,2,ShortCharg,-2,,,,,16100,HvyRathalosShl,4,HrdFireWyvernClw,4,HvnlyRathalosScl,1,Emperor Cricket,6,,,,
346,Rathalos Leggings X,LEGS,Male/Female,Gunner,8,10,9,46,62,4,0,5,-1,-2,2,Attack,5,NormalS Up,2,ShortCharg,-2,,,,,16100,HvyRathalosShl,4,HrdFireWyvernClw,4,HvnlyRathalosScl,1,Emperor Cricket,6,,,,
347,Diablo Greaves X,LEGS,Male/Female,Blademaster,9,10,9,92,112,3,-1,1,-2,0,2,WindPress,1,Attack,6,Map,-2,,,,,16100,HvyDiablosShell,3,HvyDiablosSpine,2,Eltalite Ore,4,Mellanje Ore,2,,,,
348,Diablo Leggings X,LEGS,Male/Female,Gunner,9,10,9,46,62,5,2,4,-1,0,2,WindPress,1,Attack,6,Map,-2,,,,,16100,HvyDiablosShell,3,HvyDiablosSpine,2,Eltalite Ore,4,Mellanje Ore,2,,,,
349,Gravios Greaves X,LEGS,Male/Female,Blademaster,9,10,9,92,112,2,-2,2,0,-2,2,Health,3,Guard,3,Guard Up,1,Constitutn,-2,,,16100,HvyGraviosShell,3,Gravios Carapace,6,Hvy Monster Bone,2,Big Wyvern Stone,1,,,,
350,Gravios Leggings X,LEGS,Male/Female,Gunner,9,10,9,46,62,4,1,3,1,0,2,Health,3,Recoil,3,Guard Up,1,Constitutn,-2,,,16100,HvyGraviosShell,3,Gravios Carapace,6,Hvy Monster Bone,2,Big Wyvern Stone,1,,,,
351,Kut-Ku Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,80,110,2,-2,0,-2,-1,3,Expert,1,Health,-3,WindPress,3,,,,,12800,Lucky Kut-Ku Ear,1,HvyBlueKut-KuShl,2,Str Kut-Ku Wing,2,Ioprey Hide+,2,,,,
352,Kut-Ku Leggings Z,LEGS,Male/Female,Gunner,7,10,9,40,60,5,1,3,-1,0,3,Expert,1,Health,-3,Reload,3,,,,,12800,Lucky Kut-Ku Ear,1,HvyBlueKut-KuShl,2,Str Kut-Ku Wing,2,Ioprey Hide+,2,,,,
353,Conga Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,82,110,2,1,1,-3,0,2,Cooking,2,Quake Res,3,Sharpness,-2,Guard Up,2,,,13300,E.CongalalaPelt+,3,SpecRemobraSkin+,1,Massive Bone,2,Eltalite Ore,4,,,,
354,Conga Leggings Z,LEGS,Male/Female,Gunner,7,10,9,42,60,4,3,3,-1,0,2,Cooking,2,PelletSAdd,3,ShortCharg,-2,Guard Up,2,,,13300,E.CongalalaPelt+,3,SpecRemobraSkin+,1,Massive Bone,2,Eltalite Ore,4,,,,
355,Gypceros Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,82,110,-4,1,4,1,0,3,Faint,2,Stamina,2,Hunger,-3,,,,,13300,HrdPuGypcerosWng,3,Monster Essence,2,Antiseptic Stone,10,SpecRemobraSkin+,2,,,,
356,Gypceros Leggings Z,LEGS,Male/Female,Gunner,7,10,9,42,60,-1,4,6,3,0,3,Faint,2,Stamina,2,Hunger,-3,,,,,13300,HrdPuGypcerosWng,3,Monster Essence,2,Antiseptic Stone,10,SpecRemobraSkin+,2,,,,
357,Khezu Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,84,110,3,-3,4,0,0,2,HearProtct,2,Wide Area,5,Protection,-2,,,,,13800,StrAlluringWing,2,Pale Khezu Steak,1,Lightning Sac,2,Lifepowder,3,,,,
358,Khezu Leggings Z,LEGS,Male/Female,Gunner,7,10,9,42,60,5,-1,6,1,0,2,HearProtct,3,Wide Area,4,Protection,-2,,,,,13800,StrAlluringWing,2,Pale Khezu Steak,1,Lightning Sac,2,Lifepowder,3,,,,
359,Hermitaur Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,84,110,0,3,-2,-4,1,2,Guts,1,Guard,3,Stamina,-2,Attack,3,,,13800,PlumD.HermitrClw,2,PlumD.HermitrShl,3,Piercing Claw,3,Carbalite Ore,6,,,,
360,Hermitaur Leggings Z,LEGS,Male/Female,Gunner,7,10,9,42,60,1,6,-1,-2,2,2,Guts,1,Recoil,3,Reload,-2,ClustS Add,3,,,13800,PlumD.HermitrClw,2,PlumD.HermitrShl,3,Piercing Claw,3,Carbalite Ore,6,,,,
361,Plesioth Greaves Z,LEGS,Male/Female,Blademaster,7,10,9,86,110,-4,4,-4,2,0,2,Stamina,3,Hunger,3,Constitutn,-3,,,,,14250,ThckGrnPlesioScl,4,SpecGrnPlesioFn+,2,Coral Cphlos Fin,1,Eltalite Ore,4,,,,
362,Plesioth Leggings Z,LEGS,Male/Female,Gunner,7,10,9,44,60,-2,6,-2,3,1,2,Stamina,3,Hunger,3,Constitutn,-3,,,,,14250,ThckGrnPlesioScl,4,SpecGrnPlesioFn+,2,Coral Cphlos Fin,1,Eltalite Ore,4,,,,
363,Blango Greaves Z,LEGS,Male/Female,Blademaster,8,10,9,90,110,3,0,2,-3,1,2,Sharpness,3,Attack,1,Cold Res,-2,Faint,3,,,14750,C.BlangongaPelt+,3,HvyC.BlangoFang,1,Wht Monoblos Cpc,4,Massive Bone,2,,,,
364,Blango Leggings Z,LEGS,Male/Female,Gunner,8,10,9,46,60,5,1,4,-2,2,2,NormalS Up,3,AutoReload,1,Cold Res,-2,Faint,3,,,14750,C.BlangongaPelt+,3,HvyC.BlangoFang,1,Wht Monoblos Cpc,4,Massive Bone,2,,,,
365,Ceanataur Greaves Z,LEGS,Male/Female,Blademaster,8,10,9,91,111,2,1,-1,0,0,2,Artisan,2,Sharpness,3,Defense,-4,,,,,15100,TerraCeanatrShl,2,HvyCeanataurLeg,3,Firecell Stone,4,Mellanje Ore,4,,,,
366,Ceanataur Leggings Z,LEGS,Male/Female,Gunner,8,10,9,46,60,4,2,0,1,2,2,PierceS Up,2,Reload,4,Defense,-3,,,,,15100,TerraCeanatrShl,2,HvyCeanataurLeg,3,Firecell Stone,4,Mellanje Ore,4,,,,
367,Diablo Greaves Z,LEGS,Male/Female,Blademaster,9,10,9,94,112,3,-1,1,-2,0,2,Sharpness,2,Expert,3,HearProtct,2,Protection,-2,,,16100,HvyBlkBlosShell,3,HvyBlkBlosSpine,2,Hrd Monster Bone,6,Mellanje Ore,3,,,,
368,Diablo Leggings Z,LEGS,Male/Female,Gunner,9,10,9,48,62,5,2,4,-1,0,2,Reload,2,Expert,3,HearProtct,2,Protection,-2,,,16100,HvyBlkBlosShell,3,HvyBlkBlosSpine,2,Hrd Monster Bone,6,Mellanje Ore,3,,,,
369,Gravios Greaves Z,LEGS,Male/Female,Blademaster,9,10,9,94,112,2,-2,2,1,0,2,Defense,5,ElementAtk,2,Stamina,-2,,,,,16100,HvyBlkGraviosShl,3,Blk Gravios Cpc,6,Blazing Fire Sac,3,HvnlyBlkGraviShl,1,,,,
370,Gravios Leggings Z,LEGS,Male/Female,Gunner,9,10,9,48,62,4,1,3,2,0,2,Defense,5,ElementAtk,2,Stamina,-2,,,,,16100,HvyBlkGraviosShl,3,Blk Gravios Cpc,6,Blazing Fire Sac,3,HvnlyBlkGraviShl,1,,,,
371,Chakra Anklet,LEGS,Male/Female,Blademaster/Gunner,7,10,10,30,54,0,0,0,0,0,3,,,,,,,,,,,11000,Purecrystal,1,Gt Lobstershell,1,Eltalite Ore,3,,,,,,
372,(dummy) Famitsu Cloth Wrap X,LEGS,Male,Blademaster/Gunner,9,10,10,40,60,4,4,4,4,4,0,Torso Inc,,,,,,,,,,5600,(dummy) FamitsuCustomTkt,5,Commendation S,1,Expert Coin G,6,Warrior Coin G,3,,,,
373,(dummy) Famitsu Pants X,LEGS,Female,Blademaster/Gunner,9,10,10,40,60,4,4,4,4,4,0,Torso Inc,,,,,,,,,,5600,(dummy) FamitsuCustomTkt,5,Commendation S,1,Expert Coin G,6,Warrior Coin G,3,,,,
374,Golden Hakama Shin,LEGS,Male/Female,Blademaster,9,10,10,81,111,3,2,2,-2,3,2,Artisan,3,Sneak,-3,Dragon Res,3,,,,,23700,Hard Rajang Horn,2,Gold Rajang Pelt,2,Blk Rajang Pelt+,3,ThckDaoraDrgnScl,2,,,,
375,PuppetMastrSocksShin,LEGS,Male/Female,Gunner,9,10,10,40,62,4,3,3,-1,4,2,NormalS Up,3,Sneak,3,Dragon Res,3,,,,,23700,Blk Rajang Pelt+,4,Hard Rajang Horn,3,ThckDaoraDrgnScl,2,SpecRemobraSkin+,2,,,,
376,Black Belt Greaves X,LEGS,Male/Female,Blademaster,9,10,10,82,110,1,1,1,1,1,0,Torso Inc,,,,,,,,,,19800,SpecialKirinHide,1,Expert Coin G,8,Legend Coin G,3,Commendation S,1,,,,
377,BlackBeltLeggingsX,LEGS,Male/Female,Gunner,8,10,10,42,60,3,3,3,3,3,3,NormalS Up,1,All Resist,4,Potential,-2,,,,,19800,Azure LaoS Claw,1,Expert Coin G,10,Warrior Coin G,10,Commendation G,1,,,,
378,Obituary Gamba X,LEGS,Male,Blademaster,7,10,10,84,110,3,-5,3,-4,2,3,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,3,Great Hornfly,2,Monster Essence,4,FireWyvrn BrnStm,3,,,,
379,Butterfly Gamba X,LEGS,Female,Blademaster,7,10,10,84,110,3,-5,3,-4,2,3,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,3,Great Hornfly,2,Monster Essence,4,FireWyvrn BrnStm,3,,,,
380,Obituary Femur X,LEGS,Male,Gunner,7,10,10,42,60,4,-4,5,-3,2,3,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,3,Great Hornfly,2,Monster Essence,4,FireWyvrn BrnStm,3,,,,
381,Butterfly Femur X,LEGS,Female,Gunner,7,10,10,42,60,4,-4,5,-3,2,3,Evade,3,Gathering,2,Cold Res,-2,,,,,13800,PhantomButterfly,3,Great Hornfly,2,Monster Essence,4,FireWyvrn BrnStm,3,,,,
382,Mizuha Leg Wrap Shin,LEGS,Male/Female,Blademaster,9,10,10,92,112,-4,3,0,4,-1,2,AntiDaora,2,HearProtct,4,Terrain,-2,Sneak,1,,,21000,SpecChameleHide+,2,StrChameleosWing,3,Mellanje Ore,5,Commendation S,1,,,,
383,ExtravgntTrousrsShin,LEGS,Male/Female,Gunner,9,10,10,46,62,-3,4,1,5,0,2,AntiDaora,2,HearProtct,4,Terrain,-2,Sneak,1,,,21000,SpecChameleHide+,2,StrChameleosWing,3,Mellanje Ore,5,Commendation S,1,,,,
384,Kushala Crus X,LEGS,Male/Female,Blademaster,9,10,10,94,112,0,2,-2,4,-3,2,AntiFirDrg,2,Sharpness,3,Poison,-2,Evade,2,,,24000,Hvy Daora Shell,3,ThckDaoraDrgnScl,4,Mellanje Ore,5,Commendation S,1,,,,
385,Kushala Shank X,LEGS,Male/Female,Gunner,9,10,10,48,62,2,3,-2,5,-2,2,AntiFirDrg,2,Recoil,3,Poison,-2,Reload,2,,,24000,Hvy Daora Shell,3,ThckDaoraDrgnScl,4,Mellanje Ore,5,Commendation S,1,,,,
386,Kirin Leg Guards X,LEGS,Male/Female,Blademaster,9,10,10,96,112,0,2,4,0,-1,2,ElementAtk,1,Stamina,4,Protection,2,All Resist,-2,,,24000,SpecialKirinHide,1,Kirin Hide+,3,HrdPuGypcerosWng,3,Lightning Sac,2,,,,
387,Kirin Boots X,LEGS,Male/Female,Gunner,9,10,10,48,62,1,4,6,1,0,2,ElementAtk,1,Stamina,4,Protection,2,All Resist,-2,,,24000,SpecialKirinHide,1,Kirin Hide+,3,HrdPuGypcerosWng,3,Lightning Sac,2,,,,
388,Empress Greaves X,LEGS,Male/Female,Blademaster,9,8,10,98,114,5,-1,0,0,-2,2,AntiChamel,2,Wide Area,3,Evade Dist,2,Everlastng,-2,,,27000,ThckFireDrgnScl,2,LunastraCarapace,4,Fire Dragon Pwdr,2,Fire Drgn Jwl,1,,,,
389,Empress Leggings X,LEGS,Male/Female,Gunner,9,8,10,49,63,6,1,2,0,-1,2,AntiChamel,2,Wide Area,3,Stamina,2,Everlastng,-2,,,27000,ThckFireDrgnScl,2,LunastraCarapace,4,Fire Dragon Pwdr,2,Fire Drgn Jwl,1,,,,
390,Indra Leggings Shin,LEGS,Male/Female,Blademaster,9,10,10,100,116,-2,3,2,2,-2,2,Guard,3,Guts,4,Cooking,-2,,,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,ThckDaoraDrgnScl,2,PhantomButterfly,2,,,,
391,Steadfast Boots Shin,LEGS,Male/Female,Gunner,9,10,10,50,64,0,5,3,3,-1,2,Recoil,3,Guts,4,Cooking,-2,,,,,31500,HvyGaorenShell,2,Hvy Gaoren Spine,1,ThckDaoraDrgnScl,2,PhantomButterfly,2,,,,
392,Kaiser Greaves X,LEGS,Male/Female,Blademaster,9,10,10,100,116,5,-1,0,0,-2,2,AntiChamel,2,Expert,3,Fencing,2,Everlastng,-2,,,31500,HvyTeostraShell,4,BigEDragonBone,3,Fire Dragon Pwdr,2,Commendation S,1,,,,
393,Kaiser Leggings X,LEGS,Male/Female,Gunner,9,10,10,50,64,6,1,2,0,-1,2,AntiChamel,2,Expert,3,AutoReload,2,Everlastng,-2,,,31500,HvyTeostraShell,4,BigEDragonBone,3,Fire Dragon Pwdr,2,Commendation S,1,,,,
394,GuardianSprtBtsShin,LEGS,Male/Female,Blademaster,9,10,10,100,116,2,2,3,-2,-2,2,Fencing,3,Cooking,1,Hunger,-2,Paralysis,3,,,31500,AncientDrgnwood,1,YamaTsukamiHide,4,ElderDragonBlood,6,Commendation S,1,,,,
395,Carnage Boots Shin,LEGS,Male/Female,Gunner,9,10,10,50,64,4,3,5,-1,-1,2,Capacity,3,Cooking,1,Hunger,-2,ParalyCAdd,3,,,31500,AncientDrgnwood,1,YamaTsukamiHide,4,ElderDragonBlood,6,Commendation S,1,,,,
396,Dragonfeet X,LEGS,Male/Female,Blademaster,9,10,10,100,116,0,2,2,2,-5,2,ResistSts,2,Sharpness,1,Evade Dist,3,Dragon Res,-3,,,44444,ThckFatalisScale,3,Hvy Fatalis Shl,2,Str Fatalis Wng,1,Rathian Ruby,3,,,,
397,Dragonlegs X,LEGS,Male/Female,Gunner,9,10,10,50,64,2,4,4,3,-2,2,ResistSts,2,PierceS Up,1,Evade Dist,3,Dragon Res,-3,,,44444,ThckFatalisScale,3,Hvy Fatalis Shl,2,Str Fatalis Wng,1,Rathian Ruby,3,,,,
398,Dark Ukanlos Hessian,LEGS,Male/Female,Blademaster,9,10,10,100,116,-4,3,-2,5,0,2,Artisan,1,Fencing,3,Protection,-2,Quake Res,3,,,31500,UkanlosUnderscl,2,HvyUkanlosShell,4,YamaTsukamiFluid,4,Ukanlos Stone,1,,,,
399,Dark Ukanlos Boots,LEGS,Male/Female,Gunner,9,10,10,50,64,-2,5,0,6,1,2,Capacity,1,Reload,6,Protection,-2,,,,,31500,UkanlosUnderscl,2,HvyUkanlosShell,4,YamaTsukamiFluid,4,Ukanlos Stone,1,,,,
400,Melahoa Roots Z,LEGS,Male/Female,Blademaster,7,10,10,78,110,0,1,1,0,0,2,HiSpdGathr,2,SpeedSetup,3,Evade Dist,2,Whim,-2,,,11700,Emperor Cricket,5,Dosbiscus,5,FlynMealPassPlus,2,Monster Essence,3,,,,
401,Melahoa Taproot Z,LEGS,Male/Female,Gunner,7,10,10,38,60,0,2,1,0,0,2,HiSpdGathr,2,SpeedSetup,3,Evade Dist,2,Whim,-2,,,11700,Emperor Cricket,5,Dosbiscus,5,FlynMealPassPlus,2,Monster Essence,3,,,,
402,Makluva Pants Z,LEGS,Male/Female,Blademaster,7,10,10,82,110,0,2,-2,0,0,3,MixSucRate,2,Everlastng,5,,,,,,,13300,Eltalite Ore,4,ThckGrnPlesioScl,4,Springnight Carp,4,Book of Combos 5,1,,,,
403,Makluva Leggings Z,LEGS,Male/Female,Gunner,7,10,10,42,60,0,3,-1,0,0,3,MixSucRate,2,Everlastng,5,,,,,,,13300,Eltalite Ore,4,ThckGrnPlesioScl,4,Springnight Carp,4,Book of Combos 5,1,,,,
404,RathianHeartGreavesZ,LEGS,Male/Female,Blademaster,8,10,10,92,112,2,0,-2,0,-4,2,Wide Area,5,Protection,2,Potential,-2,,,,,21000,HvyPnkRathianShl,2,ThckPnkRathnScl,4,Hvy Monster Bone,3,Purecrystal,1,,,,
405,RathHeartLeggingsZ,LEGS,Male/Female,Gunner,8,10,10,46,62,4,2,0,2,-2,2,Wide Area,5,Protection,2,Potential,-2,,,,,21000,HvyPnkRathianShl,2,ThckPnkRathnScl,4,Hvy Monster Bone,3,Purecrystal,1,,,,
406,RathalosSoulGreavesZ,LEGS,Male/Female,Blademaster,8,10,10,94,112,2,-1,2,0,-4,2,Expert,3,HearProtct,4,Health,-2,,,,,21500,HvyAzurRthlsShl,2,ThckAzurRthlsScl,3,HvnlyRathalosScl,1,Purecrystal,1,,,,
